score,s_venue,s_code,s_business,s_method,s_gap,venue,arxiv_id,published,domains,title,journal_ref,strong_hits,url
18.5,0,0,8.2,3.0,2.5,,2608.07989,2026-08-08,02-A_B实验|05-推荐系统,PushDualGen: Enabling LLMs to Generate Semantic IDs with Interpretable Copy for Industrial Push Recommendation,,a/b test|recommendation system,https://arxiv.org/abs/2608.07989
18.5,0,0,8.2,3.0,2.5,,2608.07946,2026-08-08,09-DataAgent-LLM,Metadata Reconstruction from Values Alone: Recovering Column Semantics in Undocumented Warehouses,,catalog|warehouse,https://arxiv.org/abs/2608.07946
18.5,0,0,3.5,6.0,5.0,,2607.26893,2026-07-29,16-智能体工程,Beyond Action Imitation: Learning a Decision-Aware User Simulator for Online Advertising,,advertis,https://arxiv.org/abs/2607.26893
18.5,0,0,0.0,12.0,5.0,,2606.30015,2026-06-29,11-AI人文,Parametric Skills,,,https://arxiv.org/abs/2606.30015
18.4,0,0,0.0,9.0,2.5,,2609.05529,2026-09-01,10-MAS,DART: A DAG-Based Reputation and Incentive Framework via Blockchain-Enabled Governance for Trustworthy LLM Multi-Agent Collaboration,,,https://arxiv.org/abs/2609.05529
18.4,0,0,3.5,6.0,2.5,,2608.26733,2026-08-27,16-智能体工程,Daydreaming: Stealing Hidden Agent Skills through Black-Box Task Interaction,,return,https://arxiv.org/abs/2608.26733
18.4,0,0,7.0,6.0,0.0,,2608.15291,2026-08-15,03-时间序列,ReasonCast: Agentic Demand Forecasting with Selective Semantic Reasoning,,demand forecasting|promotion,https://arxiv.org/abs/2608.15291
18.3,0,0,0.0,6.0,5.0,,2609.06912,2026-09-07,12-ML基础,From Synthetic Priors to Model Behavior: Structural Coverage in Tabular Foundation Models,,,https://arxiv.org/abs/2609.06912
18.3,0,0,0.0,9.0,2.5,,2608.30337,2026-08-31,12-ML基础,Coarse composition suffices: tabular in-context learning for multi-activity antimicrobial peptide profiling,,,https://arxiv.org/abs/2608.30337
18.3,0,0,3.5,6.0,2.5,,2608.26051,2026-08-26,00-电商Agent,The Value of Human Expertise,,assortment,https://arxiv.org/abs/2608.26051
18.3,0,0,3.5,9.0,0.0,,2608.18473,2026-08-19,10-MAS,A Locally Deployable Tool-Grounded LLM Multi-agent Framework for Automating Methane Emission Analysis and Reporting,,campaign,https://arxiv.org/abs/2608.18473
18.3,0,11,0.0,0,5.0,,2607.07847,2026-07-08,16-智能体工程,When Does Continual Learning Require Learning,,,https://arxiv.org/abs/2607.07847
18.2,0,0,6.4,9.0,0.0,,2607.13314,2026-07-14,12-ML基础,Tabular Foundation Models for Discrete Choice Estimation,,,https://arxiv.org/abs/2607.13314
18.1,0,0,10.5,0.0,0.0,,2609.11817,2026-09-10,04-供应链,Constrained Deep Inventory Management Using Forward-Backward SDEs,,inventory|replenishment|warehouse,https://arxiv.org/abs/2609.11817
18.1,0,0,0.0,6.0,5.0,,2609.04820,2026-09-04,10-MAS,Cost-Aware Hierarchical Multi-Agent Ransomware Detection and Family Attribution,,,https://arxiv.org/abs/2609.04820
18.1,0,0,3.6,9.0,5.0,,2606.18406,2026-06-16,16-智能体工程,CoreMem: Riemannian Retrieval and Fisher-Guided Distillation for Long-Term Memory in Dialogue Agents,,,https://arxiv.org/abs/2606.18406
18.0,0,0,6.4,6.0,0.0,,2608.16467,2026-08-17,09-DataAgent-LLM,Computational KJ-Ho: An Analyst-Bias-Free Insight Extraction Framework from Large-Scale Qualitative Data Using Domain-Specialized LLMs,,,https://arxiv.org/abs/2608.16467
18.0,0,0,1.2,15.0,0.0,,2607.03501,2026-07-03,09-DataAgent-LLM,STRATOS: Bridging the Symbolic-to-Numeric Gap in Spatio-Temporal Text-to-SQL for Meteorological Data,,,https://arxiv.org/abs/2607.03501
17.9,0,0,0.0,12.0,0.0,,2608.21199,2026-08-21,12-ML基础,Tydra: An Efficient Hybrid Model for Tabular Data,,,https://arxiv.org/abs/2608.21199
17.9,0,0,0.0,12.0,0.0,,2608.20564,2026-08-20,10-MAS,Consilience: Conformally Calibrated Communication Control for Hidden-Profile Multi-Agent Reasoning,,,https://arxiv.org/abs/2608.20564
17.9,0,0,1.2,6.0,5.0,,2608.17795,2026-08-18,09-DataAgent-LLM,TraceSQL: Traceable Answerability Estimation for Reference-Free Text-to-SQL Verification,,,https://arxiv.org/abs/2608.17795
17.9,0,0,0.0,15.0,2.5,,2606.17915,2026-06-16,12-ML基础,"Trustworthy Self-Composable Big-Data-as-a-Service: An LLM-Orchestrated Multi-Agent Framework for Automated Data Engineering, AutoML, MLOps Deployment, and Drift-Aware Lifecycle Optimization",,,https://arxiv.org/abs/2606.17915
17.8,0,0,4.7,6.0,0.0,,2609.04148,2026-09-03,07-NLP-VOC,Terminal-Universe: Turning Agent Trajectories into Scalable Terminal Environments,,user feedback,https://arxiv.org/abs/2609.04148
17.8,0,0,0.0,9.0,2.5,,2608.25417,2026-08-26,16-智能体工程,Paint What You See: Benchmarking Dexterous Visual Tool Use in Multimodal Agents,,,https://arxiv.org/abs/2608.25417
17.8,0,0,0.0,9.0,2.5,,2608.25039,2026-08-25,16-智能体工程,LifePlanner: Evaluating LLM Agents for Geo-spatial Planning with Social Media Data,,,https://arxiv.org/abs/2608.25039
17.8,0,0,3.5,6.0,2.5,,2608.19047,2026-08-19,16-智能体工程,Eureka: Task-Conditioned Meta-Agent Orchestration for Scientific Discovery,,promotion,https://arxiv.org/abs/2608.19047
17.7,0,0,0.0,9.0,2.5,,2608.24039,2026-08-25,10-MAS,Design-to-Plan: A Large Language Model-Based Multi-Agent Framework for Manufacturing Process Planning from 3D CAD Models and 2D Engineering Drawings,,,https://arxiv.org/abs/2608.24039
17.6,0,0,1.2,9.0,0.0,,2609.08790,2026-09-08,08-知识图谱,Evidence-Grounded Retrieval for Investigation Hunt Lead Generation from CTI Reports,,,https://arxiv.org/abs/2609.08790
17.6,0,0,0.0,6.0,5.0,,2608.29179,2026-08-29,05-推荐系统,TAAL: Mitigating Early Beam Pruning in Generative Recommendation via Temporal Autoregressive Alignment,,,https://arxiv.org/abs/2608.29179
17.6,0,0,8.7,0.0,2.5,,2608.26730,2026-08-27,09-DataAgent-LLM,Knowing When Not to Reuse: Conditional Experience Transfer in Autonomous LLM Post-Training,,retention,https://arxiv.org/abs/2608.26730
17.6,0,0,4.7,6.0,2.5,,2608.02680,2026-08-03,10-MAS,TraceCompiler: Skill-Guided Mining and Compilation of LLM Agent Traces into Mostly Deterministic Workflows,,return,https://arxiv.org/abs/2608.02680
17.5,0,0,4.7,9.0,2.5,,2606.28533,2026-06-26,05-推荐系统|16-智能体工程,CMSL: Constructive Multi-Sequence Learning for Recommendation Systems,,recommendation system,https://arxiv.org/abs/2606.28533
17.4,0,0,1.2,6.0,2.5,,2609.11915,2026-09-10,15-营销投放分析,Generative Marketing Mix Modeling: A Causal Inference Framework Linking GEO and GEM to Business Impact,,,https://arxiv.org/abs/2609.11915
17.2,0,0,1.2,6.0,2.5,,2609.10237,2026-09-09,08-知识图谱,The Answer Path and the Grounding Instruction in LLM Question Answering over Knowledge Graphs,,,https://arxiv.org/abs/2609.10237
17.2,0,0,1.2,9.0,2.5,,2608.03794,2026-08-04,09-DataAgent-LLM,Evaluating LLMs in Database Scenarios: A Lifecycle Benchmark for Assessing Their Potential in Core Database Tasks,,,https://arxiv.org/abs/2608.03794
17.2,0,0,0.0,12.0,2.5,,2607.11377,2026-07-13,16-智能体工程,A Glimpse into Long-term Physical Coexistence with Intelligent Robots,,,https://arxiv.org/abs/2607.11377
17.2,0,0,3.5,12.0,0.0,,2607.00448,2026-07-01,05-推荐系统,Real-Time Hard Negative Sampling via LLM-based Clustering for Large-Scale Two-Tower Retrieval,,recommendation system,https://arxiv.org/abs/2607.00448
17.1,0,0,3.5,6.0,0.0,,2609.11295,2026-09-10,03-时间序列,A Hilbert-Valued Functional Decomposition Framework for Explaining Time-Dependent Outputs,,demand forecasting,https://arxiv.org/abs/2609.11295
17.1,0,11,1.2,0.0,0.0,,2608.08514,2026-08-09,09-DataAgent-LLM,Reproducing and Stress-Testing Two Approaches to LLM Reasoning Reliability: Test-Time Probability Aggregation and Logic-Representation Editing,,,https://arxiv.org/abs/2608.08514
17.0,0,0,1.2,9.0,0.0,,2609.00629,2026-09-01,08-知识图谱,ExpArt-KG: Artwork Image Description Generation through Iterative Exploration of Knowledge Graphs,,,https://arxiv.org/abs/2609.00629
17.0,0,0,1.2,6.0,5.0,,2608.06950,2026-08-07,09-DataAgent-LLM,MIRA: Evidence-Verified Repair Memory for Text-to-SQL Correction,,,https://arxiv.org/abs/2608.06950
17.0,0,0,1.2,12.0,0.0,,2607.24475,2026-07-27,08-知识图谱,Robust Interpretation of Historical Documents in Knowledge Graphs Through Query Inference and Execution,,,https://arxiv.org/abs/2607.24475
16.9,0,4,1.2,3.0,2.5,,2608.24215,2026-08-25,10-MAS,Agentopia on a Consumer GPU: A Reduced-Scale Long-Horizon Port with an 8B Model,,,https://arxiv.org/abs/2608.24215
16.9,0,0,0.0,6.0,5.0,,2608.20611,2026-08-20,05-推荐系统,Difficulty-Aware Semantic-ID Optimization for Generative Recommendation,,,https://arxiv.org/abs/2608.20611
16.9,0,0,1.2,9.0,2.5,,2608.00608,2026-08-01,12-ML基础,From field-scale to large-scale spectral libraries: Tabular foundation models in soil spectroscopy,,,https://arxiv.org/abs/2608.00608
16.9,0,0,10.5,0.0,5.0,,2607.24792,2026-06-28,16-智能体工程,AI-Assisted Knowledge Access for Legacy Enterprise Asset Management in Energy Operations: A Practical Retrieval System,,conversion|discount|inventory,https://arxiv.org/abs/2607.24792
16.8,0,0,3.5,6.0,0.0,,2609.06986,2026-09-07,11-AI人文,Continual Learning Mechanisms Compose for Long-Horizon Memorization,,retention,https://arxiv.org/abs/2609.06986
16.8,0,0,3.5,6.0,2.5,,2608.07816,2026-08-07,05-推荐系统,Preserving Item Semantics for Free: Rethinking Token Initialization in LLM-Based Generative Recommendation,,recommender,https://arxiv.org/abs/2608.07816
16.8,0,0,0.0,12.0,2.5,,2607.08180,2026-07-09,16-智能体工程,Out of Sight: Compression-Aware Content Protection against Agentic Crawlers,,,https://arxiv.org/abs/2607.08180
16.7,0,0,0.0,9.0,2.5,,2608.12989,2026-08-13,12-ML基础,Balanced Adaptive Prototype Selection for Scalable TabPFN Inference on Large-Scale Tabular Data,,,https://arxiv.org/abs/2608.12989
16.7,0,0,0.0,12.0,2.5,,2607.20517,2026-07-07,08-知识图谱,Multimodal CoLRAG-TF: Triple-Filtered Retrieval for Complex PDFs,,,https://arxiv.org/abs/2607.20517
16.7,0,0,0.0,12.0,2.5,,2607.06595,2026-07-06,16-智能体工程,When Agents Remember Too Much: Memory Poisoning Attacks on Large Language Model Agents,,,https://arxiv.org/abs/2607.06595
16.7,0,0,1.2,9.0,5.0,,2608.00017,2026-06-29,09-DataAgent-LLM,Memory Reward Inflation in Self-Improving LLM Agents,,,https://arxiv.org/abs/2608.00017
16.6,0,4,3.5,0.0,5.0,,2607.27677,2026-07-30,16-智能体工程,Stop Shipping AI Agents on Faith: Capability Is Not Production Readiness,,shipping,https://arxiv.org/abs/2607.27677
16.5,0,0,4.0,6.0,0.0,,2608.28408,2026-08-28,12-ML基础,SymboLLM-FE: LLM-Accelerated Symbolic Regression for Automated Feature Engineering on Tabular Data,,,https://arxiv.org/abs/2608.28408
16.5,0,0,0.0,9.0,2.5,,2608.28638,2026-08-10,16-智能体工程,Self-Evolving Skills via Surrogate-Guided Solve-and-Reproduce,,,https://arxiv.org/abs/2608.28638
16.5,0,0,0.0,9.0,2.5,,2608.09168,2026-08-10,16-智能体工程,From Relevance to Execution Utility: Reward-Aware Dynamic Execution Gating for Skill-Based LLM Agents,,,https://arxiv.org/abs/2608.09168
16.5,0,0,7.0,4.0,5.0,,2606.18902,2026-06-17,16-智能体工程,SAGE: Stochastic Prompt Optimization via Agent-Guided Exploration,,a/b test|retention,https://arxiv.org/abs/2606.18902
16.4,0,0,1.2,6.0,2.5,,2608.29543,2026-08-30,09-DataAgent-LLM,Evaluating LLMs on Conversational Text-to-SQL under Chain Ambiguity and Intent Drift,,,https://arxiv.org/abs/2608.29543
16.3,0,0,0.0,9.0,2.5,,2608.06503,2026-08-06,16-智能体工程,Toward Reliable Context Compression for Long-Horizon Agents: An Empirical Study of Execution Instability,,,https://arxiv.org/abs/2608.06503
16.2,0,0,0.0,9.0,0.0,,2609.05774,2026-09-04,10-MAS,Inference-Time Graph Engineering for Multi-Agent LLM Workflows,,,https://arxiv.org/abs/2609.05774
16.2,0,0,4.7,6.0,0.0,,2608.15763,2026-08-16,02-A_B实验,Training Agents to Evolve with Their Harness: TaoLive Digital Avatar Agent Technical Report,,a/b test,https://arxiv.org/abs/2608.15763
16.2,0,0,0.0,9.0,2.5,,2608.05628,2026-08-06,16-智能体工程,SkillHEX: Improving Agent Skills via Hypothesis-Driven Autonomous Exploration and Exploitation,,,https://arxiv.org/abs/2608.05628
16.2,0,0,0.0,9.0,2.5,,2608.05391,2026-08-05,10-MAS,Adaptive Arena-based Contestable Argumentative Network-of-Experts for Open-Ended Care Plan Coordination,,,https://arxiv.org/abs/2608.05391
16.2,0,0,1.2,12.0,0.0,,2607.15621,2026-07-17,10-MAS,"Think at 5 Hz, Act at 20 Hz: Asynchronous Fast-Slow Vision-Language-Action Inference for Closed-Loop Driving",,,https://arxiv.org/abs/2607.15621
16.2,0,11,0.0,0,5.0,,2606.20683,2026-06-14,16-智能体工程,From Question Answering to Task Completion: A Survey on Agent System and Harness Design,,,https://arxiv.org/abs/2606.20683
16.1,0,0,7.0,0.0,2.5,,2608.28905,2026-08-28,02-A_B实验|05-推荐系统,Off-Policy Evaluation for Semantic ID Recommenders: Does the Model's Own Code Hierarchy Help?,,recommender|return,https://arxiv.org/abs/2608.28905
16.0,0,0,1.2,6.0,2.5,,2608.25761,2026-08-26,09-DataAgent-LLM,"Beam Search, Self-Consistency, and the Limits of Inference-Time Scaling for Grammar-Constrained Text-to-SQL in Small Language Models",,,https://arxiv.org/abs/2608.25761
16.0,0,0,1.2,6.0,2.5,,2608.25577,2026-08-26,16-智能体工程,PolyMemDB: A Polyglot Database System for AI Memory Management,,,https://arxiv.org/abs/2608.25577
16.0,0,0,0.0,12.0,2.5,,2606.30410,2026-06-29,12-ML基础,"Beyond IID: How General Are Tabular Foundation Models, Really?",,,https://arxiv.org/abs/2606.30410
15.9,0,0,3.5,6.0,0.0,,2608.27382,2026-08-27,13-广告分析,Token-Level Advertising,,advertis,https://arxiv.org/abs/2608.27382
15.8,0,0,0.0,6.0,2.5,,2609.07370,2026-09-07,16-智能体工程,Beyond Fluent Generation: A CPU Reliability Benchmark for MCP-Style Tool Calling in Sub-2B Small Language Models for Edge Deployment,,,https://arxiv.org/abs/2609.07370
15.8,0,0,0.0,9.0,0.0,,2609.01262,2026-09-01,12-ML基础,Solving In-Table Prediction Problems by Deep Neural Networks with Performance Evaluation Using Synthetic Data,,,https://arxiv.org/abs/2609.01262
15.8,0,0,0.0,9.0,2.5,,2608.01285,2026-08-02,16-智能体工程,Stop When Memory Suffices: Evidence-Conditioned Progressive Execution for LLM Agents,,,https://arxiv.org/abs/2608.01285
15.7,0,0,0.0,6.0,2.5,,2609.06059,2026-09-05,16-智能体工程,DAREBench: Deployment-Aware and Reliable Evaluation of Models as Agents,,,https://arxiv.org/abs/2609.06059
15.7,0,0,7.0,3.0,0.0,,2608.18174,2026-08-17,06-增长模型,"Seasonal false alarms in customer churn and decline early-warning systems: adjacent-window labels confound seasonality with decline, and a year-over-year correction",,customer churn|marketplace,https://arxiv.org/abs/2608.18174
15.7,0,0,2.4,6.0,2.5,,2608.07622,2026-08-07,16-智能体工程,Controlled Memory Interference in Continual LLM Agents,,,https://arxiv.org/abs/2608.07622
15.7,0,0,8.2,3.0,0.0,,2608.03382,2026-08-04,02-A_B实验|05-推荐系统,LLM-Derived Priors for Thompson Sampling in Cold-Start Comment Recommendation,,bandit|funnel,https://arxiv.org/abs/2608.03382
15.5,0,0,0.0,3.0,5.0,,2609.10266,2026-09-09,10-MAS,KVShareArena: KV-Cache Reuse Across Contexts and Model Checkpoints,,,https://arxiv.org/abs/2609.10266
15.5,0,0,0.0,12.0,0.0,,2607.20925,2026-07-23,08-知识图谱,Representing Entity Importance in AI Knowledge Systems: A Dual-Signal Framework of Audience Evaluation and Structural Authority,,,https://arxiv.org/abs/2607.20925
15.4,0,0,0.0,9.0,0.0,,2608.26081,2026-08-26,10-MAS,SwarmWorld: Stigmergic technological evolution in societies of language-model agents,,,https://arxiv.org/abs/2608.26081
15.4,0,0,1.2,12.0,0.0,,2607.07026,2026-07-08,09-DataAgent-LLM,Constrained Decoding for Diffusion Language Models via Efficient Inference over Finite Automata,,,https://arxiv.org/abs/2607.07026
15.4,0,0,4.7,6.0,2.5,,2608.26157,2026-07-06,09-DataAgent-LLM,GROUND: Reducing Hallucinations in LLM-Based Enterprise Analytics Through Governed Semantic Definitions,,warehouse,https://arxiv.org/abs/2608.26157
15.4,0,0,3.5,6.0,5.0,,2606.22877,2026-06-22,00-电商Agent,DynamicMem: A Long-Horizon Memory Benchmark in Real-World Settings,,e-commerce,https://arxiv.org/abs/2606.22877
15.3,0,0,1.2,6.0,2.5,,2608.16663,2026-08-17,09-DataAgent-LLM,Bounded Semantic Planning and Deterministic Compilation for Reliable Enterprise Text-to-SQL,,,https://arxiv.org/abs/2608.16663
15.3,0,0,0.0,9.0,2.5,,2607.23837,2026-07-26,11-AI人文,Latent-LoRA: Compact Latent-Space Adapters with Gradient-Free Routing for Continual Learning,,,https://arxiv.org/abs/2607.23837
15.2,0,0,1.2,6.0,2.5,,2608.15834,2026-08-16,09-DataAgent-LLM,Schema-Agnostic Graph Reasoning Agent for Hybrid Knowledge Graphs,,,https://arxiv.org/abs/2608.15834
15.1,0,0,0.0,6.0,5.0,,2607.27797,2026-07-30,12-ML基础,"Revisiting Predictive Process Monitoring in the Age of Foundation Models: A Comparative Study of Sequence, Tabular, and LLM Approaches",,,https://arxiv.org/abs/2607.27797
15.1,0,0,0.0,9.0,2.5,,2607.21958,2026-07-24,02-A_B实验,Efficient Online LLM Watermark Detection via Rao-Blackwellized E-Processes,,,https://arxiv.org/abs/2607.21958
15.0,0,0,0.0,6.0,2.5,,2608.27808,2026-08-28,02-A_B实验,CURA: Certified Runtime Alarms for Computer-Use Agents,,,https://arxiv.org/abs/2608.27808
15.0,0,0,0.0,6.0,5.0,,2607.27080,2026-07-29,16-智能体工程,MemSecBench: Tracking Agent Memory Poisoning from Persistence to Consequence and Repair,,,https://arxiv.org/abs/2607.27080
15.0,0,0,0.0,6.0,5.0,,2607.26637,2026-07-29,16-智能体工程,"Filesystem-Based Memory for LLM Agents: Organization, Evolution, and Sustainability",,,https://arxiv.org/abs/2607.26637
15.0,0,0,1.2,9.0,2.5,,2607.08124,2026-07-09,09-DataAgent-LLM,TTHE: Test-Time Harness Evolution,,,https://arxiv.org/abs/2607.08124
15.0,0,0,14.0,0,0.0,,2606.24783,2026-06-23,00-电商Agent,Paying to Know: Micro-Transaction Markets for Verified Product Information in Agentic E-Commerce,,catalog|conversion|e-commerce|pricing|recommender|seller|shopping,https://arxiv.org/abs/2606.24783
14.9,0,0,0.0,6.0,2.5,,2608.26867,2026-08-27,16-智能体工程,"BekchiAI: Measuring, Observing, and Controlling LLM Agents in One Click",,,https://arxiv.org/abs/2608.26867
14.9,0,0,1.2,9.0,0.0,,2608.06137,2026-08-06,12-ML基础|16-智能体工程,SkillTFM: Gated Skill Evolution for Training-Free Adaptation of Tabular Foundation Models,,,https://arxiv.org/abs/2608.06137
14.8,0,0,1.2,9.0,0.0,,2608.04968,2026-08-05,09-DataAgent-LLM,EvolveNet: Collaborative Harness Evolution for Agent Self-Improvement,,,https://arxiv.org/abs/2608.04968
14.8,0,0,5.9,6.0,0.0,,2607.14331,2026-07-15,13-广告分析,Long-History User Transformers for Real-Time Ad Ranking,,advertis,https://arxiv.org/abs/2607.14331
14.7,0,0,0.0,6.0,2.5,,2608.22610,2026-08-23,16-智能体工程,Coalition-Aware Skill Reliability for Self-Evolving Agents,,,https://arxiv.org/abs/2608.22610
14.6,0,0,0.0,3.0,5.0,,2608.28790,2026-08-28,16-智能体工程,ASTRA - Agentic System for Ticket Resolution and Analysis,,,https://arxiv.org/abs/2608.28790
14.6,0,0,3.5,3.0,2.5,,2608.16370,2026-08-17,16-智能体工程,What Does Context Compression Cost an Agent? Interaction Costs Unrevealed by Task-Completion Metrics,,retention,https://arxiv.org/abs/2608.16370
14.6,0,0,4.7,6.0,0.0,,2607.24984,2026-07-27,08-知识图谱,Automatic Knowledge Graph Construction and Query for Earthquake Catalogs,,catalog,https://arxiv.org/abs/2607.24984
14.6,0,0,4.0,9.0,0.0,,2606.31954,2026-06-30,01-因果推断|12-ML基础,A Conformal Selection Framework for Individual Treatment Beneficiaries with Auxiliary External Data,,,https://arxiv.org/abs/2606.31954
14.5,0,0,4.7,3.0,0.0,,2609.00858,2026-09-01,08-知识图谱,Verifiable Disaster Storylines and Causal Knowledge Graphs: A Citation-Grounded Pipeline from Heterogeneous Humanitarian Sources,"International Conference on Information Technology for Social Good (GoodIT '26), September 02--04, 2026, Pisa, Italy",catalog,https://arxiv.org/abs/2609.00858
14.5,0,0,4.0,3.0,2.5,,2608.09450,2026-08-10,02-A_B实验,From Approachability Residuals to Anytime-Valid Evidence: The Online Convex Geometry of Testing by Betting,,,https://arxiv.org/abs/2608.09450
14.4,0,4,0.0,3.0,2.5,,2608.08453,2026-08-09,16-智能体工程,What Keeps Agent Skills from Being Reusable? Evidence from 138K SKILL.md Files,,,https://arxiv.org/abs/2608.08453
14.3,0,0,4.7,0.0,2.5,,2609.05339,2026-09-04,08-知识图谱,Does Your Agent's Memory Survive a Model Upgrade? A Controlled Study of Memory Portability,,retention,https://arxiv.org/abs/2609.05339
14.3,0,0,1.2,6.0,0.0,,2609.04697,2026-09-04,09-DataAgent-LLM,SQL-Zero: Self-Evolving Text-to-SQL,,,https://arxiv.org/abs/2609.04697
14.3,0,0,0.0,6.0,2.5,,2608.18580,2026-08-19,16-智能体工程,FACET: Preserving Source Intent and Executable State in Terminal Task Synthesis,,,https://arxiv.org/abs/2608.18580
14.3,0,0,4.0,6.0,0.0,,2608.14668,2026-08-02,10-MAS,BRA-Audit: Budgeted Runtime Auditing for LLM Multi-Agent Systems via Cumulative-Exposure Audit-Point Placement,,,https://arxiv.org/abs/2608.14668
14.3,0,0,1.2,9.0,2.5,,2609.01618,2026-06-30,08-知识图谱,Multi-Agent Retrieval-Augmented Generation for Efficient Cloud Knowledge Base Search in Telecom SNOC Environment,,,https://arxiv.org/abs/2609.01618
14.2,0,4,0.0,3.0,0.0,,2609.06005,2026-09-05,13-广告分析,"Price Dislocations, News Citations, and Epistemic Leverage on Polymarket",,,https://arxiv.org/abs/2609.06005
14.2,0,0,0.0,6.0,2.5,,2608.17007,2026-08-17,16-智能体工程,SkillEffect: Checked Lowering for Memory-Bounded Agent Tools,,,https://arxiv.org/abs/2608.17007
14.2,0,0,7.0,3.0,2.5,,2607.00328,2026-07-01,00-电商Agent,Killing the Case for Randomization in Dynamic Assortment Optimization,,assortment|inventory,https://arxiv.org/abs/2607.00328
14.1,0,4,0.0,0.0,2.5,,2609.11728,2026-09-10,16-智能体工程,Reproducibility in the Age of Agentic AI: Context Engineering at the Timescale of a Codebase,,,https://arxiv.org/abs/2609.11728
14.0,0,0,1.2,3.0,5.0,,2608.06366,2026-08-06,09-DataAgent-LLM,Tracing the Heart: An Evidence-Linked Pipeline for Heart-Failure Feature Engineering,,,https://arxiv.org/abs/2608.06366
13.8,0,0,0.0,6.0,2.5,,2608.14452,2026-08-14,09-DataAgent-LLM,SheetCompass: Hierarchical Relation Graphs for Agentic Spreadsheet Reasoning,,,https://arxiv.org/abs/2608.14452
13.8,0,0,1.2,6.0,2.5,,2607.27958,2026-07-30,10-MAS,$Σ$-Mem: An Online Reliability Memory for LLM-based Multi-Agent Systems,,,https://arxiv.org/abs/2607.27958
13.7,0,0,3.5,3.0,0.0,,2609.06008,2026-09-05,03-时间序列,Cadence: Error-Bounded Lossy Compression of Demand Time Series with a Time-Series Foundation Model,,retention,https://arxiv.org/abs/2609.06008
13.7,0,0,0.0,6.0,2.5,,2608.12476,2026-08-12,16-智能体工程,Governed Persistent Memory: Source-Bound State Semantics and Fail-Closed Release for Long-Horizon Agents,,,https://arxiv.org/abs/2608.12476
13.6,0,0,0.0,6.0,0.0,,2609.10854,2026-09-09,16-智能体工程,No-Box Vulnerability Analysis: Description-only Detection of Indirect Prompt Injection Vulnerabilities in MCP Servers,,,https://arxiv.org/abs/2609.10854
13.6,0,0,4.7,6.0,2.5,,2606.17276,2026-06-15,05-推荐系统,"On the Memorization Behavior of LLMs in Generative Recommendation: Observations, Implications, and Training Strategies",,recommender,https://arxiv.org/abs/2606.17276
13.5,0,0,4.7,6.0,2.5,,2606.16878,2026-06-15,13-广告分析|15-营销投放分析,Integrated Marketing Attribution: A Bayesian Framework for Privacy-Safe Granular Measurement Anchored in MMM,,campaign,https://arxiv.org/abs/2606.16878
13.4,0,0,4.7,0,2.5,,2608.24662,2026-08-25,13-广告分析,"The Invisible Editorial Layer: Formalizing Undisclosed Inference-Time Steering, Probability Placement, and the Attribution Problem in Deployed Language Models",,advertis,https://arxiv.org/abs/2608.24662
13.4,0,0,1.2,6.0,0.0,,2608.22772,2026-08-24,09-DataAgent-LLM,SPOC-SQL: Stage-wise Preference Optimization for Controllable Text-to-SQL,,,https://arxiv.org/abs/2608.22772
13.4,0,0,1.2,9.0,0.0,,2607.18029,2026-07-20,08-知识图谱,Natural Language Access to Domain-Specific Metadata: A Reusable Framework for LLM Query Generation,,,https://arxiv.org/abs/2607.18029
13.4,0,0,4.0,3.0,5.0,,2607.24791,2026-06-28,16-智能体工程,From Naive RAG to Deep Agentic Retrieval: An Evolving Context Engineering Pipeline for Regulatory Compliance,,,https://arxiv.org/abs/2607.24791
13.4,0,0,3.5,9.0,0.0,,2606.22803,2026-06-22,05-推荐系统,Towards Fast Domain Adaptation and Fine-Grained User Simulation for Evaluating Conversational Recommender Systems,,recommender,https://arxiv.org/abs/2606.22803
13.3,0,0,0.0,6.0,2.5,,2608.06891,2026-08-07,16-智能体工程,SkillEval: Decomposing Agent Skill Quality into Interpretable Signals,,,https://arxiv.org/abs/2608.06891
13.3,0,0,3.5,6.0,2.5,,2606.28733,2026-06-27,16-智能体工程|00-电商Agent,Agentic Abstention: Do Agents Know When to Stop Instead of Act?,,shopping,https://arxiv.org/abs/2606.28733
13.2,0,0,1.2,3.0,2.5,,2608.28432,2026-08-28,09-DataAgent-LLM,Are These Modules Worth Their Cost? A Paradigm-Level Accuracy-Cost Analysis of In-context Learning Text-to-SQL,,,https://arxiv.org/abs/2608.28432
13.2,0,0,1.2,6.0,0.0,,2608.21979,2026-08-22,05-推荐系统,Beyond Similarity: Heterogeneous Graph Learning for Multi-Objective Food Substitution in Charitable Food Agencies,,,https://arxiv.org/abs/2608.21979
13.2,0,0,4.0,6.0,0.0,,2607.17331,2026-07-19,10-MAS,Agentic ERP: Multi-Agent Large Language Model Architecture for Autonomous Enterprise Resource Planning,,,https://arxiv.org/abs/2607.17331
13.2,0,0,4.7,6.0,0.0,,2607.09988,2026-07-10,05-推荐系统,An LLM-powered Agentic Recommendation System for Connected TV Content Discovery,,recommendation system,https://arxiv.org/abs/2607.09988
13.2,0,0,8.7,0,2.5,,2607.04391,2026-07-05,16-智能体工程,Memory-Orchestrated Semantic System (MOSS): An Auditable Agentic Memory Architecture,,catalog,https://arxiv.org/abs/2607.04391
